event_id,year,prefecture_entity_id,prefecture_name,old_county_units,new_district_units,event_category,unit_scope,treatment_hint,source_url
WIKI-COUNTY-2012-01-002,2012,CNUR-000004,唐山市,唐海县,曹妃甸区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-01-003,2012,CNUR-000078,苏州市,吴江市,吴江区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-02-002,2012,CNUR-000078,苏州市,沧浪区、平江区、金阊区,姑苏区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-01-007,2012,CNUR-000085,泰州市,姜堰市,姜堰区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-02-003,2012,CNUR-000102,马鞍山市,金家庄区、花山区,花山区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-03-003,2012,CNUR-000102,马鞍山市,,博望区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-02-004,2012,CNUR-000136,青岛市,市北区、四方区,市北区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-04-002,2012,CNUR-000196,广州市,番禺区,南沙区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-01-005,2012,CNUR-000211,清远市,清新县,清新区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-01-006,2012,CNUR-000215,揭阳市,揭东县,揭东区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-01-004,2012,CNUR-000251,雅安市,名山县,名山区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-02-005,2012,CNUR-000257,贵阳市,花溪区、小河区,花溪区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2012-03-004,2012,CNUR-000257,贵阳市,,观山湖区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-003,2013,CNUR-000074,南京市,溧水县,溧水区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-004,2013,CNUR-000074,南京市,高淳县,高淳区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-03-002,2013,CNUR-000074,南京市,秦淮区、白下区,秦淮区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-03-003,2013,CNUR-000074,南京市,鼓楼区、下关区,鼓楼区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-007,2013,CNUR-000092,绍兴市,绍兴县,柯桥区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-008,2013,CNUR-000092,绍兴市,上虞市,上虞区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-010,2013,CNUR-000130,赣州市,南康市,南康区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-011,2013,CNUR-000142,济宁市,,兖州区,district_other,partial,district_scope_jump,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-03-005,2013,CNUR-000142,济宁市,市中区、任城区,任城区,district_merge,whole,district_merge_aggregate_safe,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-009,2013,CNUR-000207,梅州市,梅县,梅县区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-006,2013,CNUR-000214,潮州市,潮安县,潮安区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-002,2013,CNUR-000219,桂林市,临桂县,临桂区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-03-004,2013,CNUR-000220,梧州市,蝶山区、万秀区,万秀区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-04-006,2013,CNUR-000225,玉林市,,福绵区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-04-003,2013,CNUR-000249,广安市,,前锋区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-01-005,2013,CNUR-000250,达州市,达县,达川区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2013-04-002,2013,CNUR-000252,巴中市,,恩阳区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-014,2014,CNUR-000003,石家庄市,藁城市,藁城区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-015,2014,CNUR-000003,石家庄市,鹿泉市,鹿泉区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-016,2014,CNUR-000003,石家庄市,栾城县,栾城区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-014,2014,CNUR-000003,石家庄市,桥东区,,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-020,2014,CNUR-000051,长春市,九台市,九台区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-005,2014,CNUR-000060,哈尔滨市,双城市,双城区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-006,2014,CNUR-000080,连云港市,赣榆县,赣榆区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-010,2014,CNUR-000080,连云港市,新浦区、海州区,海州区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-021,2014,CNUR-000087,杭州市,富阳市,富阳区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-007,2014,CNUR-000121,南平市,建阳市,建阳区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-023,2014,CNUR-000122,龙岩市,永定县,永定区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-004,2014,CNUR-000144,威海市,文登市,文登区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-017,2014,CNUR-000148,德州市,陵县,陵城区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-011,2014,CNUR-000150,滨州市,沾化县,沾化区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-013,2014,CNUR-000153,开封市,开封县,祥符区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-013,2014,CNUR-000153,开封市,龙亭区、金明区,龙亭区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-010,2014,CNUR-000171,十堰市,郧县,郧阳区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-002,2014,CNUR-000196,广州市,从化市,从化区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-003,2014,CNUR-000196,广州市,增城市,增城区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-003,2014,CNUR-000196,广州市,黄埔区、萝岗区,黄埔区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-004,2014,CNUR-000204,茂名市,茂港区、电白县,电白区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-019,2014,CNUR-000210,阳江市,阳东县,阳东区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-012,2014,CNUR-000216,云浮市,云安县,云安区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
