source_feature_id,source_id,snapshot_year,snapshot_label,panel_year,source_name,source_code,source_prefecture_type,province_name,entity_id,year_end_name,match_method,link_status,code_status,geometry_status,geometry_type,source_year_verified
CTAMAP-2012-PREF-0046,SRC-CTAMAP-1.30,2012,2012年初,2011,崇左市,451400,地级市,广西壮族自治区,CNUR-000230,崇左市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0047,SRC-CTAMAP-1.30,2012,2012年初,2011,滁州市,341100,地级市,安徽省,CNUR-000107,滁州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0048,SRC-CTAMAP-1.30,2012,2012年初,2011,楚雄彝族自治州,532300,自治州,云南省,CNUR-000274,楚雄彝族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0049,SRC-CTAMAP-1.30,2012,2012年初,2011,达州市,511700,地级市,四川省,CNUR-000250,达州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0050,SRC-CTAMAP-1.30,2012,2012年初,2011,大理白族自治州,532900,自治州,云南省,CNUR-000278,大理白族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0051,SRC-CTAMAP-1.30,2012,2012年初,2011,大连市,210200,地级市,辽宁省,CNUR-000038,大连市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0052,SRC-CTAMAP-1.30,2012,2012年初,2011,大庆市,230600,地级市,黑龙江省,CNUR-000065,大庆市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0053,SRC-CTAMAP-1.30,2012,2012年初,2011,大同市,140200,地级市,山西省,CNUR-000015,大同市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0054,SRC-CTAMAP-1.30,2012,2012年初,2011,大兴安岭地区,232700,地区,黑龙江省,CNUR-000072,大兴安岭地区,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0055,SRC-CTAMAP-1.30,2012,2012年初,2011,丹东市,210600,地级市,辽宁省,CNUR-000042,丹东市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0057,SRC-CTAMAP-1.30,2012,2012年初,2011,德宏傣族景颇族自治州,533100,自治州,云南省,CNUR-000279,德宏傣族景颇族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0058,SRC-CTAMAP-1.30,2012,2012年初,2011,德阳市,510600,地级市,四川省,CNUR-000240,德阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0059,SRC-CTAMAP-1.30,2012,2012年初,2011,德州市,371400,地级市,山东省,CNUR-000148,德州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0060,SRC-CTAMAP-1.30,2012,2012年初,2011,迪庆藏族自治州,533400,自治州,云南省,CNUR-000281,迪庆藏族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0062,SRC-CTAMAP-1.30,2012,2012年初,2011,定西市,621100,地级市,甘肃省,CNUR-000309,定西市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0064,SRC-CTAMAP-1.30,2012,2012年初,2011,东莞市,441900,地级市,广东省,CNUR-000212,东莞市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0065,SRC-CTAMAP-1.30,2012,2012年初,2011,东营市,370500,地级市,山东省,CNUR-000139,东营市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0066,SRC-CTAMAP-1.30,2012,2012年初,2011,鄂尔多斯市,150600,地级市,内蒙古自治区,CNUR-000030,鄂尔多斯市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0067,SRC-CTAMAP-1.30,2012,2012年初,2011,鄂州市,420700,地级市,湖北省,CNUR-000174,鄂州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0068,SRC-CTAMAP-1.30,2012,2012年初,2011,恩施土家族苗族自治州,422800,自治州,湖北省,CNUR-000181,恩施土家族苗族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0069,SRC-CTAMAP-1.30,2012,2012年初,2011,防城港市,450600,地级市,广西壮族自治区,CNUR-000222,防城港市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0070,SRC-CTAMAP-1.30,2012,2012年初,2011,佛山市,440600,地级市,广东省,CNUR-000201,佛山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0071,SRC-CTAMAP-1.30,2012,2012年初,2011,福州市,350100,地级市,福建省,CNUR-000115,福州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0072,SRC-CTAMAP-1.30,2012,2012年初,2011,抚顺市,210400,地级市,辽宁省,CNUR-000040,抚顺市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0073,SRC-CTAMAP-1.30,2012,2012年初,2011,抚州市,361000,地级市,江西省,CNUR-000133,抚州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0074,SRC-CTAMAP-1.30,2012,2012年初,2011,阜新市,210900,地级市,辽宁省,CNUR-000045,阜新市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0075,SRC-CTAMAP-1.30,2012,2012年初,2011,阜阳市,341200,地级市,安徽省,CNUR-000108,阜阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0076,SRC-CTAMAP-1.30,2012,2012年初,2011,甘南藏族自治州,623000,自治州,甘肃省,CNUR-000312,甘南藏族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0077,SRC-CTAMAP-1.30,2012,2012年初,2011,甘孜藏族自治州,513300,自治州,四川省,CNUR-000255,甘孜藏族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0078,SRC-CTAMAP-1.30,2012,2012年初,2011,赣州市,360700,地级市,江西省,CNUR-000130,赣州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0079,SRC-CTAMAP-1.30,2012,2012年初,2011,固原市,640400,地级市,宁夏回族自治区,CNUR-000324,固原市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0080,SRC-CTAMAP-1.30,2012,2012年初,2011,广安市,511600,地级市,四川省,CNUR-000249,广安市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0081,SRC-CTAMAP-1.30,2012,2012年初,2011,广元市,510800,地级市,四川省,CNUR-000242,广元市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0082,SRC-CTAMAP-1.30,2012,2012年初,2011,广州市,440100,地级市,广东省,CNUR-000196,广州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0083,SRC-CTAMAP-1.30,2012,2012年初,2011,贵港市,450800,地级市,广西壮族自治区,CNUR-000224,贵港市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0084,SRC-CTAMAP-1.30,2012,2012年初,2011,贵阳市,520100,地级市,贵州省,CNUR-000257,贵阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0085,SRC-CTAMAP-1.30,2012,2012年初,2011,桂林市,450300,地级市,广西壮族自治区,CNUR-000219,桂林市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0086,SRC-CTAMAP-1.30,2012,2012年初,2011,果洛藏族自治州,632600,自治州,青海省,CNUR-000318,果洛藏族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0087,SRC-CTAMAP-1.30,2012,2012年初,2011,哈尔滨市,230100,地级市,黑龙江省,CNUR-000060,哈尔滨市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0088,SRC-CTAMAP-1.30,2012,2012年初,2011,哈密地区,652200,地区,新疆维吾尔自治区,CNUR-000329,哈密地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2012-PREF-0089,SRC-CTAMAP-1.30,2012,2012年初,2011,海北藏族自治州,632200,自治州,青海省,CNUR-000315,海北藏族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0090,SRC-CTAMAP-1.30,2012,2012年初,2011,海东地区,632100,地区,青海省,CNUR-000314,海东地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2012-PREF-0091,SRC-CTAMAP-1.30,2012,2012年初,2011,海口市,460100,地级市,海南省,CNUR-000231,海口市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0092,SRC-CTAMAP-1.30,2012,2012年初,2011,海南藏族自治州,632500,自治州,青海省,CNUR-000317,海南藏族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0093,SRC-CTAMAP-1.30,2012,2012年初,2011,海西蒙古族藏族自治州,632800,自治州,青海省,CNUR-000320,海西蒙古族藏族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0094,SRC-CTAMAP-1.30,2012,2012年初,2011,邯郸市,130400,地级市,河北省,CNUR-000006,邯郸市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0095,SRC-CTAMAP-1.30,2012,2012年初,2011,汉中市,610700,地级市,陕西省,CNUR-000295,汉中市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0096,SRC-CTAMAP-1.30,2012,2012年初,2011,杭州市,330100,地级市,浙江省,CNUR-000087,杭州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0097,SRC-CTAMAP-1.30,2012,2012年初,2011,合肥市,340100,地级市,安徽省,CNUR-000098,合肥市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0098,SRC-CTAMAP-1.30,2012,2012年初,2011,和田地区,653200,地区,新疆维吾尔自治区,CNUR-000336,和田地区,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0099,SRC-CTAMAP-1.30,2012,2012年初,2011,河池市,451200,地级市,广西壮族自治区,CNUR-000228,河池市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0100,SRC-CTAMAP-1.30,2012,2012年初,2011,河源市,441600,地级市,广东省,CNUR-000209,河源市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0101,SRC-CTAMAP-1.30,2012,2012年初,2011,菏泽市,371700,地级市,山东省,CNUR-000151,菏泽市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0102,SRC-CTAMAP-1.30,2012,2012年初,2011,贺州市,451100,地级市,广西壮族自治区,CNUR-000227,贺州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0103,SRC-CTAMAP-1.30,2012,2012年初,2011,鹤壁市,410600,地级市,河南省,CNUR-000157,鹤壁市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0104,SRC-CTAMAP-1.30,2012,2012年初,2011,鹤岗市,230400,地级市,黑龙江省,CNUR-000063,鹤岗市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0105,SRC-CTAMAP-1.30,2012,2012年初,2011,黑河市,231100,地级市,黑龙江省,CNUR-000070,黑河市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0106,SRC-CTAMAP-1.30,2012,2012年初,2011,衡水市,131100,地级市,河北省,CNUR-000013,衡水市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0107,SRC-CTAMAP-1.30,2012,2012年初,2011,衡阳市,430400,地级市,湖南省,CNUR-000185,衡阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0108,SRC-CTAMAP-1.30,2012,2012年初,2011,红河哈尼族彝族自治州,532500,自治州,云南省,CNUR-000275,红河哈尼族彝族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0109,SRC-CTAMAP-1.30,2012,2012年初,2011,呼和浩特市,150100,地级市,内蒙古自治区,CNUR-000025,呼和浩特市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0110,SRC-CTAMAP-1.30,2012,2012年初,2011,呼伦贝尔市,150700,地级市,内蒙古自治区,CNUR-000031,呼伦贝尔市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0111,SRC-CTAMAP-1.30,2012,2012年初,2011,葫芦岛市,211400,地级市,辽宁省,CNUR-000050,葫芦岛市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0112,SRC-CTAMAP-1.30,2012,2012年初,2011,湖州市,330500,地级市,浙江省,CNUR-000091,湖州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0113,SRC-CTAMAP-1.30,2012,2012年初,2011,怀化市,431200,地级市,湖南省,CNUR-000193,怀化市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0114,SRC-CTAMAP-1.30,2012,2012年初,2011,淮安市,320800,地级市,江苏省,CNUR-000081,淮安市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0115,SRC-CTAMAP-1.30,2012,2012年初,2011,淮北市,340600,地级市,安徽省,CNUR-000103,淮北市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0116,SRC-CTAMAP-1.30,2012,2012年初,2011,淮南市,340400,地级市,安徽省,CNUR-000101,淮南市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0117,SRC-CTAMAP-1.30,2012,2012年初,2011,黄冈市,421100,地级市,湖北省,CNUR-000178,黄冈市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0118,SRC-CTAMAP-1.30,2012,2012年初,2011,黄南藏族自治州,632300,自治州,青海省,CNUR-000316,黄南藏族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0119,SRC-CTAMAP-1.30,2012,2012年初,2011,黄山市,341000,地级市,安徽省,CNUR-000106,黄山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0120,SRC-CTAMAP-1.30,2012,2012年初,2011,黄石市,420200,地级市,湖北省,CNUR-000170,黄石市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0121,SRC-CTAMAP-1.30,2012,2012年初,2011,惠州市,441300,地级市,广东省,CNUR-000206,惠州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0122,SRC-CTAMAP-1.30,2012,2012年初,2011,鸡西市,230300,地级市,黑龙江省,CNUR-000062,鸡西市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0123,SRC-CTAMAP-1.30,2012,2012年初,2011,吉安市,360800,地级市,江西省,CNUR-000131,吉安市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0124,SRC-CTAMAP-1.30,2012,2012年初,2011,吉林市,220200,地级市,吉林省,CNUR-000052,吉林市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0125,SRC-CTAMAP-1.30,2012,2012年初,2011,济南市,370100,地级市,山东省,CNUR-000135,济南市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0127,SRC-CTAMAP-1.30,2012,2012年初,2011,佳木斯市,230800,地级市,黑龙江省,CNUR-000067,佳木斯市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0128,SRC-CTAMAP-1.30,2012,2012年初,2011,嘉兴市,330400,地级市,浙江省,CNUR-000090,嘉兴市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0129,SRC-CTAMAP-1.30,2012,2012年初,2011,嘉峪关市,620200,地级市,甘肃省,CNUR-000300,嘉峪关市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0130,SRC-CTAMAP-1.30,2012,2012年初,2011,江门市,440700,地级市,广东省,CNUR-000202,江门市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0131,SRC-CTAMAP-1.30,2012,2012年初,2011,焦作市,410800,地级市,河南省,CNUR-000159,焦作市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0132,SRC-CTAMAP-1.30,2012,2012年初,2011,揭阳市,445200,地级市,广东省,CNUR-000215,揭阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0133,SRC-CTAMAP-1.30,2012,2012年初,2011,金昌市,620300,地级市,甘肃省,CNUR-000301,金昌市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0134,SRC-CTAMAP-1.30,2012,2012年初,2011,金华市,330700,地级市,浙江省,CNUR-000093,金华市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0135,SRC-CTAMAP-1.30,2012,2012年初,2011,锦州市,210700,地级市,辽宁省,CNUR-000043,锦州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0136,SRC-CTAMAP-1.30,2012,2012年初,2011,晋城市,140500,地级市,山西省,CNUR-000018,晋城市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0137,SRC-CTAMAP-1.30,2012,2012年初,2011,晋中市,140700,地级市,山西省,CNUR-000020,晋中市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0138,SRC-CTAMAP-1.30,2012,2012年初,2011,荆门市,420800,地级市,湖北省,CNUR-000175,荆门市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0139,SRC-CTAMAP-1.30,2012,2012年初,2011,荆州市,421000,地级市,湖北省,CNUR-000177,荆州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0140,SRC-CTAMAP-1.30,2012,2012年初,2011,景德镇市,360200,地级市,江西省,CNUR-000125,景德镇市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0141,SRC-CTAMAP-1.30,2012,2012年初,2011,九江市,360400,地级市,江西省,CNUR-000127,九江市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0142,SRC-CTAMAP-1.30,2012,2012年初,2011,酒泉市,620900,地级市,甘肃省,CNUR-000307,酒泉市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0143,SRC-CTAMAP-1.30,2012,2012年初,2011,喀什地区,653100,地区,新疆维吾尔自治区,CNUR-000335,喀什地区,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0144,SRC-CTAMAP-1.30,2012,2012年初,2011,开封市,410200,地级市,河南省,CNUR-000153,开封市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0145,SRC-CTAMAP-1.30,2012,2012年初,2011,克拉玛依市,650200,地级市,新疆维吾尔自治区,CNUR-000327,克拉玛依市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0146,SRC-CTAMAP-1.30,2012,2012年初,2011,克孜勒苏柯尔克孜自治州,653000,自治州,新疆维吾尔自治区,CNUR-000334,克孜勒苏柯尔克孜自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0147,SRC-CTAMAP-1.30,2012,2012年初,2011,昆明市,530100,地级市,云南省,CNUR-000266,昆明市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0148,SRC-CTAMAP-1.30,2012,2012年初,2011,拉萨市,540100,地级市,西藏自治区,CNUR-000282,拉萨市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0149,SRC-CTAMAP-1.30,2012,2012年初,2011,来宾市,451300,地级市,广西壮族自治区,CNUR-000229,来宾市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0150,SRC-CTAMAP-1.30,2012,2012年初,2011,兰州市,620100,地级市,甘肃省,CNUR-000299,兰州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0151,SRC-CTAMAP-1.30,2012,2012年初,2011,廊坊市,131000,地级市,河北省,CNUR-000012,廊坊市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0153,SRC-CTAMAP-1.30,2012,2012年初,2011,乐山市,511100,地级市,四川省,CNUR-000245,乐山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0154,SRC-CTAMAP-1.30,2012,2012年初,2011,丽江市,530700,地级市,云南省,CNUR-000271,丽江市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0155,SRC-CTAMAP-1.30,2012,2012年初,2011,丽水市,331100,地级市,浙江省,CNUR-000097,丽水市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0156,SRC-CTAMAP-1.30,2012,2012年初,2011,连云港市,320700,地级市,江苏省,CNUR-000080,连云港市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0157,SRC-CTAMAP-1.30,2012,2012年初,2011,凉山彝族自治州,513400,自治州,四川省,CNUR-000256,凉山彝族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0158,SRC-CTAMAP-1.30,2012,2012年初,2011,辽阳市,211000,地级市,辽宁省,CNUR-000046,辽阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0159,SRC-CTAMAP-1.30,2012,2012年初,2011,辽源市,220400,地级市,吉林省,CNUR-000054,辽源市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0160,SRC-CTAMAP-1.30,2012,2012年初,2011,聊城市,371500,地级市,山东省,CNUR-000149,聊城市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0161,SRC-CTAMAP-1.30,2012,2012年初,2011,林芝地区,542600,地区,西藏自治区,CNUR-000285,林芝地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2012-PREF-0162,SRC-CTAMAP-1.30,2012,2012年初,2011,临沧市,530900,地级市,云南省,CNUR-000273,临沧市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0163,SRC-CTAMAP-1.30,2012,2012年初,2011,临汾市,141000,地级市,山西省,CNUR-000023,临汾市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0165,SRC-CTAMAP-1.30,2012,2012年初,2011,临夏回族自治州,622900,自治州,甘肃省,CNUR-000311,临夏回族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0166,SRC-CTAMAP-1.30,2012,2012年初,2011,临沂市,371300,地级市,山东省,CNUR-000147,临沂市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0168,SRC-CTAMAP-1.30,2012,2012年初,2011,柳州市,450200,地级市,广西壮族自治区,CNUR-000218,柳州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0169,SRC-CTAMAP-1.30,2012,2012年初,2011,六安市,341500,地级市,安徽省,CNUR-000111,六安市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0170,SRC-CTAMAP-1.30,2012,2012年初,2011,六盘水市,520200,地级市,贵州省,CNUR-000258,六盘水市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0171,SRC-CTAMAP-1.30,2012,2012年初,2011,龙岩市,350800,地级市,福建省,CNUR-000122,龙岩市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0172,SRC-CTAMAP-1.30,2012,2012年初,2011,陇南市,621200,地级市,甘肃省,CNUR-000310,陇南市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0173,SRC-CTAMAP-1.30,2012,2012年初,2011,娄底市,431300,地级市,湖南省,CNUR-000194,娄底市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0174,SRC-CTAMAP-1.30,2012,2012年初,2011,泸州市,510500,地级市,四川省,CNUR-000239,泸州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0175,SRC-CTAMAP-1.30,2012,2012年初,2011,洛阳市,410300,地级市,河南省,CNUR-000154,洛阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0176,SRC-CTAMAP-1.30,2012,2012年初,2011,漯河市,411100,地级市,河南省,CNUR-000162,漯河市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0177,SRC-CTAMAP-1.30,2012,2012年初,2011,吕梁市,141100,地级市,山西省,CNUR-000024,吕梁市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0178,SRC-CTAMAP-1.30,2012,2012年初,2011,马鞍山市,340500,地级市,安徽省,CNUR-000102,马鞍山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0179,SRC-CTAMAP-1.30,2012,2012年初,2011,茂名市,440900,地级市,广东省,CNUR-000204,茂名市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2012-PREF-0180,SRC-CTAMAP-1.30,2012,2012年初,2011,眉山市,511400,地级市,四川省,CNUR-000247,眉山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0181,SRC-CTAMAP-1.30,2012,2012年初,2011,梅州市,441400,地级市,广东省,CNUR-000207,梅州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0182,SRC-CTAMAP-1.30,2012,2012年初,2011,绵阳市,510700,地级市,四川省,CNUR-000241,绵阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0183,SRC-CTAMAP-1.30,2012,2012年初,2011,牡丹江市,231000,地级市,黑龙江省,CNUR-000069,牡丹江市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2012-PREF-0184,SRC-CTAMAP-1.30,2012,2012年初,2011,那曲地区,542400,地区,西藏自治区,CNUR-000287,那曲地区,year_end_name,linked,historical_or_different,valid,MultiPolygon,true
CTAMAP-2012-PREF-0185,SRC-CTAMAP-1.30,2012,2012年初,2011,南昌市,360100,地级市,江西省,CNUR-000124,南昌市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
