entity_id,year,legal_name_zh,province_name_zh,legal_level,status,verification_status,derivation_basis
CNUR-000150,2001,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2002,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2003,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2004,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2005,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2006,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2007,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2008,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2009,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2010,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2011,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2012,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2013,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2014,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2015,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2016,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2017,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2018,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2019,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2020,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2021,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2022,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2023,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2024,滨州市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000150,2025,滨州市,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000150,2026,滨州市,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1987,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1988,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1989,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1990,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1991,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1992,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1993,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1994,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1995,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1996,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1997,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1998,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,1999,菏泽地区,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,2000,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2001,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2002,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2003,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2004,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2005,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2006,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2007,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2008,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2009,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2010,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2011,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2012,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2013,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2014,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2015,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2016,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2017,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2018,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2019,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2020,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2021,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2022,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2023,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2024,菏泽市,山东省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000151,2025,菏泽市,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000151,2026,菏泽市,山东省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1987,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1988,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1989,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1990,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1991,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1992,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1993,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1994,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1995,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1996,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1997,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1998,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,1999,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,2000,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2001,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2002,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2003,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2004,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2005,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2006,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2007,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2008,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2009,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2010,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2011,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2012,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2013,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2014,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2015,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2016,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2017,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2018,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2019,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2020,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2021,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2022,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2023,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2024,郑州市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000152,2025,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000152,2026,郑州市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1987,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1988,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1989,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1990,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1991,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1992,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1993,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1994,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1995,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1996,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1997,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1998,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,1999,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,2000,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2001,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2002,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2003,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2004,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2005,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2006,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2007,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2008,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2009,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2010,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2011,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2012,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2013,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2014,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2015,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2016,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2017,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2018,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2019,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2020,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2021,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2022,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2023,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2024,开封市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000153,2025,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000153,2026,开封市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1987,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1988,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1989,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1990,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1991,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1992,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1993,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1994,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1995,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1996,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1997,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1998,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,1999,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,2000,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2001,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2002,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2003,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2004,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2005,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2006,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2007,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2008,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2009,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2010,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2011,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2012,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2013,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2014,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2015,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2016,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2017,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2018,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2019,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2020,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2021,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2022,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2023,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2024,洛阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000154,2025,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000154,2026,洛阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1987,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1988,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1989,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1990,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1991,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1992,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1993,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1994,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1995,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1996,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1997,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1998,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,1999,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,2000,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2001,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2002,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2003,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2004,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2005,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2006,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2007,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2008,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2009,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2010,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2011,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2012,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2013,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2014,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2015,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2016,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2017,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2018,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2019,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2020,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2021,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2022,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2023,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2024,平顶山市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000155,2025,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000155,2026,平顶山市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1987,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1988,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1989,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1990,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1991,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1992,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1993,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1994,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1995,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1996,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1997,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1998,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,1999,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,2000,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2001,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2002,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2003,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2004,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2005,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2006,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2007,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2008,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2009,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2010,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2011,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2012,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2013,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2014,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2015,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2016,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2017,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2018,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2019,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2020,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2021,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2022,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2023,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2024,安阳市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000156,2025,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000156,2026,安阳市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1987,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1988,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1989,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1990,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1991,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1992,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1993,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1994,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1995,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1996,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1997,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1998,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,1999,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,2000,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2001,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2002,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2003,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2004,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2005,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2006,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2007,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2008,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2009,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2010,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2011,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2012,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2013,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2014,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2015,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2016,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2017,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2018,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2019,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2020,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2021,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2022,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2023,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2024,鹤壁市,河南省,prefecture,active,reviewed,existing_2000_2024_roster
CNUR-000157,2025,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000157,2026,鹤壁市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1987,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1988,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1989,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1990,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1991,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1992,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1993,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1994,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1995,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1996,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1997,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
CNUR-000158,1998,新乡市,河南省,prefecture,active,reviewed,reviewed_event_chain
