row_id,year,section,table_number,row_number,row_kind,header_text,row_text,cells_json,raw_markup,source_title,source_url,revision_id
WIKI-COUNTY-1997-05-027,1997,其他县级行政区划调整 / 市辖区的增设、撤销与调整,5,27,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,郊区 | 130904 | 河北省沧州市 | 10月21日国务院批复同意；国函〔1997〕96号 | 撤销沧州市郊区；将原郊区的部分乡划归运河区管辖；将原郊区的部分乡划归新华区管辖 | 新华区管辖,"[""郊区"",""130904"",""河北省沧州市"",""10月21日国务院批复同意；国函〔1997〕96号"",""撤销沧州市郊区；将原郊区的部分乡划归运河区管辖；将原郊区的部分乡划归新华区管辖"",""新华区管辖""]",''[[新华区 (沧州市)|新华区]]''管辖,1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-05-028,1997,其他县级行政区划调整 / 市辖区的增设、撤销与调整,5,28,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,郊区 | 130904 | 河北省沧州市 | 10月21日国务院批复同意；国函〔1997〕96号 | 撤销沧州市郊区；将原郊区的部分乡划归运河区管辖；将原郊区的部分乡划归新华区管辖 | 罗湖区管辖 | 广东省深圳市 | 10月21日国务院批复同意；国函〔1997〕97号 | 设立深圳市盐田区，盐田区辖从罗湖区划入的部分街道、镇 | 盐田区 | 440308,"[""郊区"",""130904"",""河北省沧州市"",""10月21日国务院批复同意；国函〔1997〕96号"",""撤销沧州市郊区；将原郊区的部分乡划归运河区管辖；将原郊区的部分乡划归新华区管辖"",""罗湖区管辖"",""广东省深圳市"",""10月21日国务院批复同意；国函〔1997〕97号"",""设立深圳市盐田区，盐田区辖从罗湖区划入的部分街道、镇"",""盐田区"",""440308""]","''[[罗湖区]]管辖'' | [[广东省]][[深圳市]] | 10月21日[[中华人民共和国国务院|国务院]]批复同意<br>国函〔1997〕97号<ref name=""gb32""/> | 设立深圳市盐田区，盐田区辖从罗湖区划入的部分街道、镇 | [[盐田区]] | 440308",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-05-029,1997,其他县级行政区划调整 / 市辖区的增设、撤销与调整,5,29,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,湛河区管辖 | 河南省平顶山市 | 12月28日国务院批复同意；国函〔1997〕111号 | 设立平顶山市石龙区 | 石龙区 | 410404,"[""湛河区管辖"",""河南省平顶山市"",""12月28日国务院批复同意；国函〔1997〕111号"",""设立平顶山市石龙区"",""石龙区"",""410404""]","''[[湛河区]]管辖''{{notetag|[[平顶山市]]于1971年设立[[西区 (平顶山市)|西区]]，1973年西区撤销并并入[[郊区 (平顶山市)|郊区]]，1977年复设，1979年再次撤销，1982年复设，但下辖南顾庄乡和梁洼、高庄2个街道任由郊区（于1994年8月10日由民行批〔1994〕118号文被批复更名为[[湛河区]]）管辖。国函〔1997〕111号文即解决行政区划遗留问题，将西区更名为石龙区，并管辖南顾庄乡和梁洼、高庄2个街道。}} | [[河南省]][[平顶山市]] | 12月28日[[中华人民共和国国务院|国务院]]批复同意<br>国函〔1997〕111号<ref name=""gb38""/> | 设立平顶山市石龙区 | [[石龙区]] | 410404",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-002,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,2,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,宁国县 | 342524 | 安徽省宣城地区 | 国务院批准；3月11日民政部批复同意；民行批〔1997〕3号 | 撤销宁国县，设立宁国市（县级），以原宁国县的行政区域为宁国市的行政区域 | 宁国市 | 342502,"[""宁国县"",""342524"",""安徽省宣城地区"",""国务院批准；3月11日民政部批复同意；民行批〔1997〕3号"",""撤销宁国县，设立宁国市（县级），以原宁国县的行政区域为宁国市的行政区域"",""宁国市"",""342502""]","[[宁国县]] | 342524 | [[安徽省]][[宣城地区]] | [[中华人民共和国国务院|国务院]]批准<br>3月11日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕3号 | 撤销宁国县，设立宁国市（县级），以原宁国县的行政区域为宁国市的行政区域<ref name=""xzq"">{{cite web|title=中华人民共和国行政区划（1997年）|url=http://www.gov.cn/test/2007-03/23/content_559206.htm|website=[[中国政府网]]|accessdate=2020-07-09|date=2007-03-23|archive-date=2017-08-12|archive-url=https://web.archive.org/web/20170812173834/http://www.gov.cn/test/2007-03/23/content_559206.htm|dead-url=no}}</ref> | [[宁国市]] | 342502",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-003,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,3,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,东方黎族自治县 | 460032 | 海南省 | 国务院批准；3月12日民政部批复同意；民行批〔1997〕4号 | 撤销东方黎族自治县，设立东方市（县级），以原东方黎族自治县的行政区域为东方市的行政区域 | 东方市 | 460007,"[""东方黎族自治县"",""460032"",""海南省"",""国务院批准；3月12日民政部批复同意；民行批〔1997〕4号"",""撤销东方黎族自治县，设立东方市（县级），以原东方黎族自治县的行政区域为东方市的行政区域"",""东方市"",""460007""]","[[东方黎族自治县]] | 460032 | [[海南省]] | [[中华人民共和国国务院|国务院]]批准<br>3月12日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕4号 | 撤销东方黎族自治县，设立东方市（县级），以原东方黎族自治县的行政区域为东方市的行政区域<ref name=""xzq""/> | [[东方市]] | 460007{{notetag|在2002年5月8日发布、同年10月1日实施的推荐性国家标准《中华人民共和国行政区划代码》中明确省直辖县级行政单位的第三、四位为90<ref>GB/T 2260-2002 中华人民共和国行政区划代码. [[中华人民共和国国家质量监督检验检疫总局]]. 2002.</ref>，东方市行政区划代码也相应调整为469007。}}",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-004,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,4,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,汉川县 | 420924 | 湖北省孝感市 | 国务院批准；3月12日民政部批复同意；民行批〔1997〕5号 | 撤销汉川县，设立汉川市（县级），以原汉川县的行政区域为汉川市的行政区域 | 汉川市 | 420984,"[""汉川县"",""420924"",""湖北省孝感市"",""国务院批准；3月12日民政部批复同意；民行批〔1997〕5号"",""撤销汉川县，设立汉川市（县级），以原汉川县的行政区域为汉川市的行政区域"",""汉川市"",""420984""]","[[汉川县]] | 420924 | [[湖北省]][[孝感市]] | [[中华人民共和国国务院|国务院]]批准<br>3月12日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕5号 | 撤销汉川县，设立汉川市（县级），以原汉川县的行政区域为汉川市的行政区域<ref name=""xzq""/> | [[汉川市]] | 420984",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-005,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,5,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,蓬溪县管辖 | 四川省遂宁市 | 国务院批准；10月31日民政部批复同意；民行批〔1997〕23号 | 设立大英县，大英县辖原由蓬溪县管辖的部分乡镇 | 大英县 | 510923,"[""蓬溪县管辖"",""四川省遂宁市"",""国务院批准；10月31日民政部批复同意；民行批〔1997〕23号"",""设立大英县，大英县辖原由蓬溪县管辖的部分乡镇"",""大英县"",""510923""]","''[[蓬溪县]]管辖'' | [[四川省]][[遂宁市]] | [[中华人民共和国国务院|国务院]]批准<br>10月31日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕23号<ref name=""gb34"">{{cite web|title=中华人民共和国国务院公报 1997年第34号|url=http://www.gov.cn/gongbao/shuju/1997/gwyb199734.pdf|website=[[中国政府网]]|accessdate=2020-07-09|date=1997-11-25|archive-date=2013-06-20|archive-url=https://web.archive.org/web/20130620102103/http://www.gov.cn/gongbao/shuju/1997/gwyb199734.pdf|dead-url=no}}</ref> | 设立大英县，大英县辖原由蓬溪县管辖的部分乡镇 | [[大英县]] | 510923",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-006,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,6,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,上栗区 | 360311 | 江西省萍乡市 | 11月13日国务院批复同意；国函〔1997〕90号 | 撤销萍乡市上栗区，设立上栗县，以原上栗区的行政区域为上栗县的行政区域 | 上栗县 | 360322,"[""上栗区"",""360311"",""江西省萍乡市"",""11月13日国务院批复同意；国函〔1997〕90号"",""撤销萍乡市上栗区，设立上栗县，以原上栗区的行政区域为上栗县的行政区域"",""上栗县"",""360322""]","[[上栗区]] | 360311 | [[江西省]][[萍乡市]] | 11月13日[[中华人民共和国国务院|国务院]]批复同意<br>国函〔1997〕90号<ref name=""gb38"">{{cite web|title=中华人民共和国国务院公报 1997年第38号|url=http://www.gov.cn/gongbao/shuju/1997/gwyb199738.pdf|website=[[中国政府网]]|accessdate=2020-07-09|date=1998-01-04|archive-date=2013-06-20|archive-url=https://web.archive.org/web/20130620115042/http://www.gov.cn/gongbao/shuju/1997/gwyb199738.pdf|dead-url=no}}</ref> | 撤销萍乡市上栗区，设立上栗县，以原上栗区的行政区域为上栗县的行政区域 | [[上栗县]] | 360322",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-007,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,7,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,江西省萍乡市 | 11月13日国务院批复同意；国函〔1997〕90号 | 芦溪区 | 360312 | 撤销萍乡市芦溪区，设立芦溪县，以原芦溪区的行政区域为芦溪县的行政区域 | 芦溪县 | 360323,"[""江西省萍乡市"",""11月13日国务院批复同意；国函〔1997〕90号"",""芦溪区"",""360312"",""撤销萍乡市芦溪区，设立芦溪县，以原芦溪区的行政区域为芦溪县的行政区域"",""芦溪县"",""360323""]",[[芦溪区]] | 360312 | 撤销萍乡市芦溪区，设立芦溪县，以原芦溪区的行政区域为芦溪县的行政区域 | [[芦溪县]] | 360323,1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-06-008,1997,其他县级行政区划调整 / 县与县级市的增设与更名,6,8,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 新行政建制,江西省萍乡市 | 11月13日国务院批复同意；国函〔1997〕90号 | 南坪县 | 513225 | 四川省；阿坝藏族羌族自治州 | 国务院批准；12月15日民政部批复同意；民行批〔1997〕27号 | 将南坪县更名为九寨沟县 | 九寨沟县 | 未变,"[""江西省萍乡市"",""11月13日国务院批复同意；国函〔1997〕90号"",""南坪县"",""513225"",""四川省；阿坝藏族羌族自治州"",""国务院批准；12月15日民政部批复同意；民行批〔1997〕27号"",""将南坪县更名为九寨沟县"",""九寨沟县"",""未变""]","[[南坪县]] | 513225 | [[四川省]]<br>[[阿坝藏族羌族自治州]] | [[中华人民共和国国务院|国务院]]批准<br>12月15日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕27号<ref name=""gb40"">{{cite web|title=中华人民共和国国务院公报 1997年第40号|url=http://www.gov.cn/gongbao/shuju/1997/gwyb199740.pdf|website=[[中国政府网]]|accessdate=2020-07-09|date=1998-01-20|archive-date=2013-06-20|archive-url=https://web.archive.org/web/20130620095425/http://www.gov.cn/gongbao/shuju/1997/gwyb199740.pdf|dead-url=no}}</ref> | 将南坪县更名为九寨沟县 | [[九寨沟县]] | ''未变''",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-07-002,1997,其他县级行政区划调整 / 县级行政区划行政隶属变更,7,2,data,,襄城县 | 410426 | 7月31日国务院批复同意；国函〔1997〕70号 | 将平顶山市的襄城县划归许昌市管辖 | 河南省平顶山市 | 河南省许昌市 | 411025,"[""襄城县"",""410426"",""7月31日国务院批复同意；国函〔1997〕70号"",""将平顶山市的襄城县划归许昌市管辖"",""河南省平顶山市"",""河南省许昌市"",""411025""]","[[襄城县]] | 410426 | 7月31日[[中华人民共和国国务院|国务院]]批复同意<br>国函〔1997〕70号<ref name=""gb28""/> | 将平顶山市的襄城县划归许昌市管辖 | [[河南省]][[平顶山市]] | [[河南省]][[许昌市]] | 411025",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-08-002,1997,其他县级行政区划调整 / 县级行政区划行政机构迁移,8,2,data,行政单位 | 所属省市 | 变更时间与批文 | 变更方式,达县 | 513021 | 四川省达川地区 | 国务院批准；6月5日民政部批复同意；民行批〔1997〕13号 | 将达县人民政府驻地由达川市荷叶街迁至达县南外镇,"[""达县"",""513021"",""四川省达川地区"",""国务院批准；6月5日民政部批复同意；民行批〔1997〕13号"",""将达县人民政府驻地由达川市荷叶街迁至达县南外镇""]","[[达县]] | 513021 | [[四川省]][[达川地区]] | [[中华人民共和国国务院|国务院]]批准<br>6月5日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕13号<ref name=""gb28""/> | 将达县人民政府驻地由[[达川市]]荷叶街迁至[[达县]][[南外镇]]",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1997-08-003,1997,其他县级行政区划调整 / 县级行政区划行政机构迁移,8,3,data,行政单位 | 所属省市 | 变更时间与批文 | 变更方式,房山区 | 110111 | 北京市 | 国务院批准；11月17日民政部批复同意；民行批〔1997〕25号 | 将房山区人民政府驻地由现址迁至良乡,"[""房山区"",""110111"",""北京市"",""国务院批准；11月17日民政部批复同意；民行批〔1997〕25号"",""将房山区人民政府驻地由现址迁至良乡""]","[[房山区]] | 110111 | [[北京市]] | [[中华人民共和国国务院|国务院]]批准<br>11月17日[[中华人民共和国民政部|民政部]]批复同意<br>民行批〔1997〕25号<ref name=""gb37"">{{cite web|title=中华人民共和国国务院公报 1997年第37号|url=http://www.gov.cn/gongbao/shuju/1997/gwyb199737.pdf|website=[[中国政府网]]|accessdate=2020-07-09|date=1997-12-24|archive-date=2013-06-20|archive-url=https://web.archive.org/web/20130620104448/http://www.gov.cn/gongbao/shuju/1997/gwyb199737.pdf|dead-url=no}}</ref> | 将房山区人民政府驻地由现址迁至[[良乡地区|良乡]]",1997年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1997%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,86945547
WIKI-COUNTY-1998-04-002,1998,地级行政区划变更列表 / 撤销地级市，设立市辖区,4,2,province_marker,原行政单位 | 变更时间与批文 | 变更方式 | 现属省市 | 新行政建制,云南省,"[""云南省""]",[[云南省]],1998年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074272
WIKI-COUNTY-1998-04-003,1998,地级行政区划变更列表 / 撤销地级市，设立市辖区,4,3,data,原行政单位 | 变更时间与批文 | 变更方式 | 现属省市 | 新行政建制,东川市 | 530200 | 国务院12月6日批复同意；国函〔1998〕104号 | 撤销地级东川市，设立昆明市东川区，以原东川市的行政区域为东川区的行政区域 | 昆明市管辖 | 东川区 | 530113,"[""东川市"",""530200"",""国务院12月6日批复同意；国函〔1998〕104号"",""撤销地级东川市，设立昆明市东川区，以原东川市的行政区域为东川区的行政区域"",""昆明市管辖"",""东川区"",""530113""]","[[东川市]] | 530200 | [[中华人民共和国国务院|国务院]]12月6日批复同意<br>[[s:国务院关于同意云南省撤销东川市设立昆明市东川区及将寻甸县划归昆明市管辖的批复|国函〔1998〕104号]]<ref name=""gb35""/> | 撤销地级东川市，设立昆明市东川区，以原东川市的行政区域为东川区的行政区域 | ''[[昆明市]]管辖'' | [[东川区]] | 530113",1998年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074272
WIKI-COUNTY-1998-05-002,1998,其他县级行政区划变更列表 / 撤销县，设立市辖区,5,2,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 现属省市 | 新行政建制,松江县 | 310227 | 上海市 | 国务院2月27日批复同意；国函〔1987〕16号 | 撤销松江县，设立松江区，以原松江县的行政区域为松江区的行政区域 | 上海市 | 松江区 | 310117,"[""松江县"",""310227"",""上海市"",""国务院2月27日批复同意；国函〔1987〕16号"",""撤销松江县，设立松江区，以原松江县的行政区域为松江区的行政区域"",""上海市"",""松江区"",""310117""]","[[松江县]] | 310227 | [[上海市]] | [[中华人民共和国国务院|国务院]]2月27日批复同意<br>[[s:国务院关于同意上海市撤销松江县设立松江区的批复|国函〔1987〕16号]]<ref name=""gb11""/> | 撤销松江县，设立松江区，以原松江县的行政区域为松江区的行政区域 | [[上海市]] | [[松江区]] | 310117",1998年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074272
WIKI-COUNTY-1998-05-003,1998,其他县级行政区划变更列表 / 撤销县，设立市辖区,5,3,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 现属省市 | 新行政建制,顺义县 | 110222 | 北京市 | 国务院3月3日批复同意；国函〔1987〕17号 | 撤销顺义县，设立顺义区，以原顺义县的行政区域为顺义区的行政区域 | 北京市 | 顺义区 | 110113,"[""顺义县"",""110222"",""北京市"",""国务院3月3日批复同意；国函〔1987〕17号"",""撤销顺义县，设立顺义区，以原顺义县的行政区域为顺义区的行政区域"",""北京市"",""顺义区"",""110113""]","[[顺义县]] | 110222 | [[北京市]] | [[中华人民共和国国务院|国务院]]3月3日批复同意<br>[[s:国务院关于同意北京市撤销顺义县设立顺义区的批复|国函〔1987〕17号]]<ref name=""gb11"">{{cite web|title=中华人民共和国国务院公报 1998年第11号|url=http://www.gov.cn/gongbao/shuju/1998/gwyb199811.pdf|website=[[中国政府网]]|accessdate=2020-12-30|date=1998-05-11|archive-date=2020-12-17|archive-url=https://web.archive.org/web/20201217121624/http://www.gov.cn/gongbao/shuju/1998/gwyb199811.pdf|dead-url=no}}</ref> | 撤销顺义县，设立顺义区，以原顺义县的行政区域为顺义区的行政区域 | [[北京市]] | [[顺义区]] | 110113",1998年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074272
WIKI-COUNTY-1998-05-004,1998,其他县级行政区划变更列表 / 撤销县，设立市辖区,5,4,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 现属省市 | 新行政建制,新洲县 | 420124 | 湖北省武汉市 | 国务院9月15日批复同意；国函〔1987〕77号 | 撤销新洲县，设立武汉市新洲区，以原新洲县的行政区域为新洲区的行政区域 | 湖北省武汉市 | 新洲区 | 420117,"[""新洲县"",""420124"",""湖北省武汉市"",""国务院9月15日批复同意；国函〔1987〕77号"",""撤销新洲县，设立武汉市新洲区，以原新洲县的行政区域为新洲区的行政区域"",""湖北省武汉市"",""新洲区"",""420117""]","[[新洲县]] | 420124 | [[湖北省]][[武汉市]] | [[中华人民共和国国务院|国务院]]9月15日批复同意<br>[[s:国务院关于同意湖北省撤销新洲县和黄陂县设立武汉市新洲区和黄陂区的批复|国函〔1987〕77号]]<ref name=""gb25""/> | 撤销新洲县，设立武汉市新洲区，以原新洲县的行政区域为新洲区的行政区域 | [[湖北省]][[武汉市]] | [[新洲区]] | 420117",1998年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074272
WIKI-COUNTY-1998-05-005,1998,其他县级行政区划变更列表 / 撤销县，设立市辖区,5,5,data,原行政单位 | 所属省市 | 变更时间与批文 | 变更方式 | 现属省市 | 新行政建制,湖北省武汉市 | 国务院9月15日批复同意；国函〔1987〕77号 | 湖北省武汉市 | 黄陂县 | 420123 | 撤销黄陂县，设立武汉市黄陂区，以原黄陂县的行政区域为黄陂区的行政区域 | 黄陂区 | 420116,"[""湖北省武汉市"",""国务院9月15日批复同意；国函〔1987〕77号"",""湖北省武汉市"",""黄陂县"",""420123"",""撤销黄陂县，设立武汉市黄陂区，以原黄陂县的行政区域为黄陂区的行政区域"",""黄陂区"",""420116""]",[[黄陂县]] | 420123 | 撤销黄陂县，设立武汉市黄陂区，以原黄陂县的行政区域为黄陂区的行政区域 | [[黄陂区]] | 420116,1998年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/1998%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074272
