entity_id,name_zh,start_year,end_year,legal_status,verification_status,source_id
E370600,烟台市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370700,潍坊市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370800,济宁市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E370900,泰安市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E371000,威海市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E371100,日照市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E371200,莱芜市,2000,2018,active,wikipedia_verified,SRC-WIKI-2019
E371200,,2019,2024,abolished,wikipedia_verified,SRC-WIKI-2019
E371300,临沂市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E371400,德州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E371500,聊城市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E371600,滨州市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E371700,菏泽市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E410100,郑州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410200,开封市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410300,洛阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410400,平顶山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410500,安阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410600,鹤壁市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410700,新乡市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410800,焦作市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E410900,濮阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E411000,许昌市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E411100,漯河市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E411200,三门峡市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E411300,南阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E411400,商丘市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
