entity_id,year,status_as_of,year_basis,legal_name_zh,province_name_zh,legal_level,status,verification_status,temporal_confidence,derivation_basis,source_ids,provenance_kind
CNUR-000188,2025,2025-12-31,year_end,常德市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000188,2026,2026-12-31,year_end,常德市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1987,1987-12-31,year_end,,湖南省,none,not_established,reviewed,high,entity_year_end_override,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1988,1988-12-31,year_end,大庸市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1989,1989-12-31,year_end,大庸市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1990,1990-12-31,year_end,大庸市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1991,1991-12-31,year_end,大庸市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1992,1992-12-31,year_end,大庸市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1993,1993-12-31,year_end,大庸市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1994,1994-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1995,1995-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1996,1996-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1997,1997-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1998,1998-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,1999,1999-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2000,2000-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2001,2001-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2002,2002-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2003,2003-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2004,2004-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2005,2005-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2006,2006-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2007,2007-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2008,2008-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2009,2009-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2010,2010-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2011,2011-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2012,2012-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2013,2013-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2014,2014-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2015,2015-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2016,2016-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2017,2017-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2018,2018-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2019,2019-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2020,2020-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2021,2021-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2022,2022-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2023,2023-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2024,2024-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2025,2025-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000189,2026,2026-12-31,year_end,张家界市,湖南省,prefecture,active,reviewed,high,reviewed_event_chain,SRC-WIKI-1994、SRC-WIKI-1988,derived_from_reviewed_year_end_rules
CNUR-000190,1987,1987-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1988,1988-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1989,1989-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1990,1990-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1991,1991-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1992,1992-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1993,1993-12-31,year_end,益阳地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1994,1994-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1995,1995-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1996,1996-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1997,1997-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1998,1998-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,1999,1999-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2000,2000-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2001,2001-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2002,2002-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2003,2003-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2004,2004-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2005,2005-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2006,2006-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2007,2007-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2008,2008-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2009,2009-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2010,2010-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2011,2011-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2012,2012-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2013,2013-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2014,2014-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2015,2015-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2016,2016-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2017,2017-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2018,2018-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2019,2019-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2020,2020-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2021,2021-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2022,2022-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2023,2023-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2024,2024-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2025,2025-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000190,2026,2026-12-31,year_end,益阳市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1987,1987-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1988,1988-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1989,1989-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1990,1990-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1991,1991-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1992,1992-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1993,1993-12-31,year_end,,湖南省,none,not_established,inferred,medium,entity_lifespan,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1994,1994-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1995,1995-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1996,1996-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1997,1997-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1998,1998-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,1999,1999-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2000,2000-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2001,2001-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2002,2002-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2003,2003-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2004,2004-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2005,2005-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2006,2006-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2007,2007-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2008,2008-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2009,2009-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2010,2010-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2011,2011-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2012,2012-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2013,2013-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2014,2014-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2015,2015-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2016,2016-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2017,2017-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2018,2018-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2019,2019-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2020,2020-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2021,2021-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2022,2022-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2023,2023-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2024,2024-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2025,2025-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000191,2026,2026-12-31,year_end,郴州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1994,derived_from_reviewed_year_end_rules
CNUR-000192,1987,1987-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1988,1988-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1989,1989-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1990,1990-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1991,1991-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1992,1992-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1993,1993-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1994,1994-12-31,year_end,零陵地区,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1995,1995-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1996,1996-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1997,1997-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1998,1998-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,1999,1999-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2000,2000-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2001,2001-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2002,2002-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2003,2003-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2004,2004-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2005,2005-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2006,2006-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2007,2007-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2008,2008-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2009,2009-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2010,2010-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2011,2011-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2012,2012-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2013,2013-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2014,2014-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2015,2015-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2016,2016-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2017,2017-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2018,2018-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2019,2019-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2020,2020-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2021,2021-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2022,2022-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
CNUR-000192,2023,2023-12-31,year_end,永州市,湖南省,prefecture,active,inferred,medium,reviewed_event_chain,SRC-WIKI-1995,derived_from_reviewed_year_end_rules
