event_id,year,province_name,event_type,entity_id,entity_ids,prefecture_names,prefecture_entity_ids,old_prefecture_name,new_prefecture_name,approval_date,document_number,automatic_continuity,confidence,review_status,risk_flags,description,review_note,source_url,source_revision_id,source_locator,source_layer,source_id,source_type,source_confidence
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-011,1985,吉林省,upgrade,CNUR-000056,CNUR-000056,浑江市,CNUR-000056,通化地区,浑江市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,浑江市升为地级市，并将原通化地区的抚松、靖宇两县和长白朝鲜族自治县划归浑江市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-012,1985,吉林省,establish,,,,,通化地区,梅河口市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销海龙县，设立梅河口市（地级），以原海龙县的行政区域为梅河口市的行政区域，并将原通化地区的辉南、柳河两县划归梅河口市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-013,1985,吉林省,establish,CNUR-000053,CNUR-000053,四平市,CNUR-000053,,公主岭市、四平市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销怀德县，设立公主岭市（地级），以原怀德县的行政区域为公主岭市的行政区域，并将四平市的伊通县划归公主岭市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-015,1985,浙江省,upgrade,CNUR-000093,CNUR-000093,金华市,CNUR-000093,金华地区,金华市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销金华地区，金华市升为地级市，将原金华地区的永康、武义、东阳、磐安、义乌、浦江六县划归金华市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-018,1985,浙江省,upgrade,CNUR-000094,CNUR-000094,衢州市,CNUR-000094,金华地区,衢州市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,衢州市升为地级市，并将原金华地区的龙游、开化、常山、江山四县划归衢州市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-020,1985,福建省,upgrade,CNUR-000119,CNUR-000119,泉州市,CNUR-000119,晋江地区,泉州市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销晋江地区，泉州市升为地级市，将原晋江地区的惠安、晋江、南安、安溪、永春、德化、金门（待回归）等七县划归泉州市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-021,1985,福建省,upgrade,CNUR-000120,CNUR-000120,漳州市,CNUR-000120,龙溪地区,漳州市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销龙溪地区，漳州市升为地级市，将原龙溪地区的龙海、云霄、漳浦、诏安、长泰、东山、南靖、平和、华安等九县划归漳州市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-024,1985,山东省,upgrade,CNUR-000143,CNUR-000143,泰安市,CNUR-000143,泰安地区,泰安市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销泰安地区，泰安市升为地级市，将原泰安地区的宁阳、肥城、东平三县划归泰安市管辖，莱芜、新泰两市由泰安市代管,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-030,1985,四川省,upgrade,CNUR-000241,CNUR-000241,绵阳市,CNUR-000241,绵阳地区,绵阳市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销绵阳地区，绵阳市升为地级市，将原绵阳地区的江油、三台、盐亭、安县、梓潼、北川、平武等七县划归绵阳市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-031,1985,四川省,establish,CNUR-000242,CNUR-000242,广元市,CNUR-000242,绵阳地区,广元市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销广元县，设立广元市（地级），以原广元县的行政区域为广元市的行政区域。并将原绵阳地区的旺苍、青川、剑阁三县划归广元市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-032,1985,四川省,establish,CNUR-000243,CNUR-000243,遂宁市,CNUR-000243,绵阳地区,遂宁市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销遂宁县，设立遂宁市（地级），以原遂宁县的行政区域为遂宁市的行政区域。并将原绵阳地区的蓬溪、射洪两县划归遂宁市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-033,1985,四川省,upgrade,CNUR-000244,CNUR-000244,内江市,CNUR-000244,内江地区,内江市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销内江地区，内江市升为地级市，将原内江地区的内江、乐至、安岳、威远、资中、资阳、简阳、隆昌八县划归内江市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-034,1985,四川省,upgrade,CNUR-000245,CNUR-000245,乐山市,CNUR-000245,乐山地区,乐山市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销乐山地区，乐山市升为地级市，撤销金口河工农区，将金口河工农区的行政区域划归乐山市。并将原乐山地区的仁寿、眉山、犍为、井研、峨眉、夹江、洪雅、彭山、沐川、青神、丹棱十一县和峨边、马边两个彝族自治县划归乐山市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1985-09-12-048,1985,甘肃省,establish,CNUR-000299,CNUR-000299、CNUR-000302、CNUR-000304、CNUR-000309,定西地区、武威地区、兰州市、白银市,CNUR-000299、CNUR-000302、CNUR-000304、CNUR-000309,,白银市、兰州市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,恢复白银市（地级）。以兰州市的白银区和皋兰、靖远两县的部分行政区域为白银市的行政区域。将定西地区的靖远县、会宁县和武威地区的景泰县划归白银市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1985/9/12/4/,,人民日报 1985-09-12 第4版,early_people_daily_city_extraction,SRC-RMRB-1985-09-12,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-01-26-010,1985,甘肃省,upgrade,CNUR-000303,CNUR-000303,天水市,CNUR-000303,天水地区,天水市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销天水地区，天水市升为地级市。撤销天水县，将原天水县的行政区域并入天水市。天水市设立秦城区、北道区,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/01/26/4/,,人民日报 1986-01-26 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-01-26,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-07-18-018,1986,河南省,jurisdiction_transfer,CNUR-000158,CNUR-000158、CNUR-000159,新乡市、焦作市,CNUR-000158、CNUR-000159,新乡地区,新乡市、焦作市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销新乡地区，将辉县、获嘉、原阳、延津、封丘五县划归新乡市管辖；将武陟、沁阳、温县、孟县、济源五县划归焦作市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/7/18/4/,,人民日报 1986-07-18 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-07-18,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-07-18-019,1986,河南省,upgrade,CNUR-000155,CNUR-000155、CNUR-000161、CNUR-000162,平顶山市、漯河市、许昌市,CNUR-000155、CNUR-000161、CNUR-000162,许昌地区,漯河两市、平顶山市、漯河市、许昌市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销许昌地区，许昌、漯河两市升为地级市。将禹县、长葛、许昌、鄢陵四县划归许昌市管辖；将舞阳、临颍、郾城三县划归漯河市管辖；将郏县、襄城两县划归平顶山市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/7/18/4/,,人民日报 1986-07-18 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-07-18,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-07-18-020,1986,河南省,upgrade,CNUR-000154,CNUR-000154、CNUR-000155、CNUR-000163,三门峡市、平顶山市、洛阳市,CNUR-000154、CNUR-000155、CNUR-000163,洛阳地区,三门峡市、平顶山市、洛阳市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销洛阳地区，三门峡市升为地级市，将渑池、陕县、灵宝、卢氏四县划归三门峡市管辖，义马市（县级）由三门峡市代管；将栾川、嵩县、汝阳、宜阳、洛宁、伊川六县划归洛阳市管辖；将临汝县划归平顶山市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/7/18/4/,,人民日报 1986-07-18 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-07-18,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-07-18-032,1986,湖南省,jurisdiction_transfer,CNUR-000187,CNUR-000187,岳阳市,CNUR-000187,岳阳地区,岳阳市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销岳阳地区，将临湘、华容、湘阴、汨罗、平江五县划归岳阳市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/7/18/4/,,人民日报 1986-07-18 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-07-18,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-07-18-033,1986,湖南省,jurisdiction_transfer,CNUR-000186,CNUR-000186,邵阳市,CNUR-000186,邵阳地区,邵阳市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销邵阳地区，将邵阳、隆回、洞口、武冈、绥宁、新宁县和城步苗族自治县七县划归邵阳市管辖,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/7/18/4/,,人民日报 1986-07-18 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-07-18,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1986-07-18-035,1986,广东省,upgrade,CNUR-000231,CNUR-000231,海口市,CNUR-000231,海口市,海口市,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,海口市升为地级市,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1986/7/18/4/,,人民日报 1986-07-18 第4版,early_people_daily_city_extraction,SRC-RMRB-1986-07-18,people_daily_summary,primary_text
EARLY-PREFECTURE-RMRB-COUNTY-1987-02-10-028,1986,西藏自治区,jurisdiction_transfer,CNUR-000283,CNUR-000283、CNUR-000286,日喀则地区、山南地区,CNUR-000283、CNUR-000286,江孜地区、划归江孜地区,,,,false,medium,early_source_text_parsed,early_year_before_roster|source_text_parsed,撤销江孜地区，将原划归江孜地区所辖的亚东、康马、岗巴、江孜、仁布、白朗六县仍划归日喀则地区；浪卡子县仍划归山南地区,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://cn.govopendata.com/renminribao/1987/2/10/4/,,人民日报 1987-02-10 第4版,early_people_daily_city_extraction,SRC-RMRB-1987-02-10,people_daily_summary,primary_text
EARLY-PREFECTURE-XZQH-COUNTY-1983-Q4-001,1983,国务院批复转录,upgrade,CNUR-000067,CNUR-000067、CNUR-000068,七台河市、佳木斯市,CNUR-000067、CNUR-000068,七台河市、佳木斯市,七台河市、佳木斯市,1983-10-08,(83)国函字213号,false,low,early_secondary_transcription_review_required,early_year_before_roster|secondary_transcription,10月8日，《国务院关于黑龙江省地市机构改革方案的批复》（(83)国函字213号）同意：一、将合江地区的佳木斯市、七台河市改由省直接领导。二、将合江地区的勃利县划归七台河市管辖；将宝清县的红卫、岚峰两个公社并入七台河市。三、设立五大连池市（县级）。以德都县的五大连池镇及五大连池农场、大庆农场和尾山农场的一个分场以及81112、80301部队农场、焦得布林场等为五大连池市的行政区域。（四、(略)）,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://www.xzqh.org/html/show/cn/1983_7.html,,区划地名网 1983年行政区划 第7页,early_secondary_city_extraction,SRC-XZQH-1983-Q4,secondary_transcription,secondary_transcription
EARLY-PREFECTURE-XZQH-COUNTY-1983-Q4-004,1983,国务院批复转录,jurisdiction_transfer,CNUR-000028,CNUR-000028,赤峰市,CNUR-000028,昭乌达盟,赤峰市,1983-10-10,(83)国函字218号,false,low,early_secondary_transcription_review_required,early_year_before_roster|secondary_transcription,10月10日，《国务院关于内蒙古自治区盟市机构改革方案的批复》（(83)国函字218号）同意：一、撤销昭乌达盟，将宁城县、林西县、喀喇沁旗、敖汉旗、翁牛特旗、巴林右旗、巴林左旗、阿鲁科尔沁旗、克什克腾旗划归赤峰市管辖。撤销赤峰县，将该县的行政区域及喀喇沁旗的山前公社，马蹄营子公社的公格营子、西六家、四家、喇嘛地、岭上五个大队，娄子店公社的三道营子、四道营子、乔家窝铺三个大队，甸子公社的望甘池、昌盛远两个大队并入赤峰市。赤峰市设红山区、元宝山区、郊区。二、撤销喜桂图旗，设立牙克石市（县级），以喜桂图旗的行政区域为牙克石市的行政区域。三、撤销布特哈旗，设立扎兰屯市（县级），以布特哈旗的行政区域为扎兰屯市的行政区域。四、撤销阿巴哈纳尔旗，设立锡林浩特市（县级），以阿巴哈纳尔旗的行政区域为锡林浩特市的行政区域。五、撤销东胜县，设立东胜市（县级），以东胜县的行政区域为东胜市的行政区域。（六、(略)）,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://www.xzqh.org/html/show/cn/1983_7.html,,区划地名网 1983年行政区划 第7页,early_secondary_city_extraction,SRC-XZQH-1983-Q4,secondary_transcription,secondary_transcription
EARLY-PREFECTURE-XZQH-COUNTY-1983-Q4-007,1983,国务院批复转录,upgrade,CNUR-000003,CNUR-000003、CNUR-000006、CNUR-000008、CNUR-000009、CNUR-000010、CNUR-000011、CNUR-000350、CNUR-000351、CNUR-000352、CNUR-000353、CNUR-000355、CNUR-000356,张家口地区、石家庄地区、保定地区、张家口市、承德地区、沧州地区、石家庄市、邯郸地区、保定市、承德市、沧州市、邯郸市,CNUR-000003、CNUR-000006、CNUR-000008、CNUR-000009、CNUR-000010、CNUR-000011、CNUR-000350、CNUR-000351、CNUR-000352、CNUR-000353、CNUR-000355、CNUR-000356,张家口六个市、张家口市、石家庄市、保定市、承德市、沧州市、邯郸市,张家口六个市、张家口市、石家庄市、保定市、承德市、沧州市、邯郸市,1983-11-15,(83)国函字243号,false,low,early_secondary_transcription_review_required,early_year_before_roster|secondary_transcription,11月15日，《国务院关于河北省邯郸等六个市实行市管县的批复》（(83)国函字243号）同意：一、邯郸、邢台、保定、沧州、承德、张家口六个市改由省直接领导。二、将石家庄地区的获鹿、井陉二县划归石家庄市管辖。三、将邯郸地区的邯郸县划归邯郸市管辖。四、将保定地区的满城县划归保定市管辖。五、将沧州地区的沧县划归沧州市管辖。六、将承德地区的承德县划归承德市管辖。七、将张家口地区的宣化县划归张家口市管辖。,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://www.xzqh.org/html/show/cn/1983_7.html,,区划地名网 1983年行政区划 第7页,early_secondary_city_extraction,SRC-XZQH-1983-Q4,secondary_transcription,secondary_transcription
EARLY-PREFECTURE-XZQH-COUNTY-1983-Q4-009,1983,国务院批复转录,jurisdiction_transfer,CNUR-000196,CNUR-000196、CNUR-000197、CNUR-000199、CNUR-000200、CNUR-000201、CNUR-000202、CNUR-000203、CNUR-000204、CNUR-000207、CNUR-000213、CNUR-000214、CNUR-000347,惠阳地区、中山市、佛山市、广州市、梅州市、汕头市、江门市、湛江市、潮州市、珠海市、茂名市、韶关市,CNUR-000196、CNUR-000197、CNUR-000199、CNUR-000200、CNUR-000201、CNUR-000202、CNUR-000203、CNUR-000204、CNUR-000207、CNUR-000213、CNUR-000214、CNUR-000347,佛山地区、汕头地区、韶关地区、湛江地区,中山市、佛山市、广州市、梅州市、汕头市、江门市、湛江市、潮州市、珠海市、茂名市、韶关市,1983-12-22,(83)国函字269号,false,low,early_secondary_transcription_review_required,early_year_before_roster|secondary_transcription,12月22日，《国务院关于广东省实行市领导县体制的批复》（(83)国函字269号）同意：一、撤销佛山地区。将南海、三水、顺德、高明四县划归佛山市管辖；将开平、台山、恩平、新会、鹤山五县划归江门市管辖；将斗门县划归珠海市管辖。撤销中山县，设立中山市（县级），以中山县的行政区域为中山市的行政区域。二、撤销汕头地区。将澄海、潮阳、揭阳、揭西、普宁、惠来、饶平、南澳八县划归汕头市管辖；将海丰、陆丰两县划归惠阳地区。撤销潮安县，将潮安县的行政区域并入潮州市。三、撤销韶关地区。将南雄、始兴、仁化、乐昌、翁源、英德、阳山、连县、乳源瑶族自治县、连南瑶族自治县、连山壮族瑶族自治县共十一县划归韶关市管辖；将清远、佛冈两县划归广州市管辖。四、撤销湛江地区。将徐闻、海康、廉江、遂溪、吴川五县划归湛江市管辖；将高州、化州、信宜、电白四县划归茂名市管辖；将阳江、阳春两县划归江门市管辖。五、撤销梅县、梅州市。梅县与梅州市合并，设立梅县市（县级）。,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://www.xzqh.org/html/show/cn/1983_7.html,,区划地名网 1983年行政区划 第7页,early_secondary_city_extraction,SRC-XZQH-1983-Q4,secondary_transcription,secondary_transcription
EARLY-PREFECTURE-XZQH-COUNTY-1984-H1-013,1984,国务院批复转录,establish,CNUR-000044,CNUR-000044、CNUR-000047,盘锦市、营口市,CNUR-000044、CNUR-000047,,盘锦市、营口市,1984-06-05,(84)国函字89号,false,low,early_secondary_transcription_review_required,early_year_before_roster|secondary_transcription,6月5日，《国务院关于辽宁省设立盘锦市的批复》（(84)国函字89号）同意：一、撤销盘山县，设立盘锦市（地级），以原盘山县的行政区域为盘锦市的行政区域。盘锦市设盘山、兴隆台、郊区三个区。二、将营口市的大洼县划归盘锦市管辖。,早期材料中的市级、地区级或盟级变化；保留原文，实体年度状态仍从1987年开始。,https://www.xzqh.org/html/show/cn/1984_3.html,,区划地名网 1984年行政区划 第3页,early_secondary_city_extraction,SRC-XZQH-1984-H1,secondary_transcription,secondary_transcription
