event_id,year,section,event_type,prefecture_names,prefecture_entity_ids,county_names,old_county_units,new_county_units,change_description,county_unit_types,scope,description,source_title,source_url,source_id,source_type,source_locator,source_confidence,review_status
RMRB-COUNTY-1985-09-12-045,1985,甘肃省 / 1985-01—1985-06,split,武威市,CNUR-000304,武威县、域为武威市,武威县,武威市,撤销武威县，设立武威市（县级），以原武威县的行政区域为武威市的行政区域,县、市,county_level,甘肃省：撤销武威县，设立武威市（县级），以原武威县的行政区域为武威市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-046,1985,甘肃省 / 1985-01—1985-06,rename,陇南地区,CNUR-000310,迁驻成县,迁驻成县,,将武都地区行政公署由武都县迁驻成县，更名为陇南地区,县,county_level,甘肃省：将武都地区行政公署由武都县迁驻成县，更名为陇南地区,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-047,1985,甘肃省 / 1985-01—1985-06,jurisdiction_transfer,定西地区、陇南地区,CNUR-000309、CNUR-000310,西和县、礼县、漳县、岷县,西和县、礼县,礼县,将天水地区的西和县、礼县划归陇南地区，将天水地区的漳县和原武都地区的岷县划归定西地区,县,county_level,甘肃省：将天水地区的西和县、礼县划归陇南地区，将天水地区的漳县和原武都地区的岷县划归定西地区,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-048,1985,甘肃省 / 1985-01—1985-06,jurisdiction_transfer,定西地区、武威地区、兰州市、白银市,CNUR-000299、CNUR-000302、CNUR-000304、CNUR-000309,白银区、靖远两县、域为白银市、靖远县、会宁县、景泰县,靖远县、会宁县、景泰县,白银市,恢复白银市（地级）。以兰州市的白银区和皋兰、靖远两县的部分行政区域为白银市的行政区域。将定西地区的靖远县、会宁县和武威地区的景泰县划归白银市管辖,区、县、市,county_level,甘肃省：恢复白银市（地级）。以兰州市的白银区和皋兰、靖远两县的部分行政区域为白银市的行政区域。将定西地区的靖远县、会宁县和武威地区的景泰县划归白银市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-049,1985,甘肃省 / 1985-01—1985-06,split,张掖市,CNUR-000305,张掖县、域为张掖市,张掖县,张掖市,撤销张掖县，设立张掖市（县级），以原张掖县的行政区域为张掖市的行政区域,县、市,county_level,甘肃省：撤销张掖县，设立张掖市（县级），以原张掖县的行政区域为张掖市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-050,1985,甘肃省 / 1985-01—1985-06,split,酒泉市,CNUR-000307,酒泉县、域为酒泉市,酒泉县,酒泉市,撤销酒泉县，设立酒泉市（县级），以原酒泉县的行政区域为酒泉市的行政区域,县、市,county_level,甘肃省：撤销酒泉县，设立酒泉市（县级），以原酒泉县的行政区域为酒泉市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-051,1985,甘肃省 / 1985-01—1985-06,split,,,西峰市、庆阳县、域为西峰市,,庆阳县,设立西峰市（县级），以原庆阳县的部分行政区域为西峰市的行政区域,县、市,county_level,甘肃省：设立西峰市（县级），以原庆阳县的部分行政区域为西峰市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-052,1985,青海省 / 1985-01—1985-06,rename,海西蒙古族藏族自治州,CNUR-000320,,,,将海西蒙古族藏族哈萨克族自治州更名为海西蒙古族藏族自治州。,,county_level,青海省：将海西蒙古族藏族哈萨克族自治州更名为海西蒙古族藏族自治州。,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-053,1985,新疆维吾尔自治区 / 1985-01—1985-06,split,,,博乐县、博乐市、域为博乐市,博乐县,博乐市,撤销博乐县，设立博乐市（县级），以原博乐县的行政区域为博乐市的行政区域。,县、市,county_level,新疆维吾尔自治区：撤销博乐县，设立博乐市（县级），以原博乐县的行政区域为博乐市的行政区域。,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-001,1985,内蒙古自治区 / 1985-07—1985-12,jurisdiction_transfer,哲里木盟,CNUR-000029,霍林郭勒市、哲里木盟扎鲁特旗、域为霍林郭勒市,霍林郭勒市,哲里木盟扎鲁特旗,设立霍林郭勒市（县级）。以哲里木盟扎鲁特旗的部分行政区域为霍林郭勒市的行政区域，霍林郭勒市由哲里木盟领导，市人民政府驻珠斯花。,市、旗,county_level,内蒙古自治区：设立霍林郭勒市（县级）。以哲里木盟扎鲁特旗的部分行政区域为霍林郭勒市的行政区域，霍林郭勒市由哲里木盟领导，市人民政府驻珠斯花。,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-002,1985,吉林省 / 1985-07—1985-12,jurisdiction_transfer,四平市,CNUR-000053,公主岭市、改为县级市、伊通县,公主岭市,县级市,将公主岭市改为县级市，将伊通县划归四平市管辖,县、县级市、市,county_level,吉林省：将公主岭市改为县级市，将伊通县划归四平市管辖,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-003,1985,吉林省 / 1985-07—1985-12,jurisdiction_transfer,通化市,CNUR-000055,梅河口市、改为县级市、柳河两县,梅河口市,县级市,将梅河口市改为县级市，将辉南、柳河两县划归通化市管辖,县、县级市、市,county_level,吉林省：将梅河口市改为县级市，将辉南、柳河两县划归通化市管辖,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-004,1985,浙江省 / 1985-07—1985-12,merge,宁波市,CNUR-000088,镇海县、镇海区、扩大宁波市、滨海区,镇海县,镇海区,撤销镇海县，将原镇海县的行政区域并入宁波市。设立宁波市镇海区，扩大宁波市滨海区,区、县、市,county_level,浙江省：撤销镇海县，将原镇海县的行政区域并入宁波市。设立宁波市镇海区，扩大宁波市滨海区,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-005,1985,浙江省 / 1985-07—1985-12,split,,,余姚县、余姚市、域为余姚市,余姚县,余姚市,撤销余姚县，设立余姚市（县级）。以原余姚县的行政区域为余姚市的行政区域,县、市,county_level,浙江省：撤销余姚县，设立余姚市（县级）。以原余姚县的行政区域为余姚市的行政区域,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-006,1985,福建省 / 1985-07—1985-12,split,泉州市,CNUR-000119,鲤城区、暂不设郊区,,暂不设郊区,泉州市设立鲤城区，暂不设郊区。,区,county_level,福建省：泉州市设立鲤城区，暂不设郊区。,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-007,1985,河南省 / 1985-07—1985-12,split,濮阳市,CNUR-000160,,,,濮阳市设立市区。,,county_level,河南省：濮阳市设立市区。,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-008,1985,广东省 / 1985-07—1985-12,split,东莞市,CNUR-000212,东莞县、域为东莞市,东莞县,东莞市,撤销东莞县，设立东莞市（县级）。以原东莞县的行政区域为东莞市的行政区域。,县、市,county_level,广东省：撤销东莞县，设立东莞市（县级）。以原东莞县的行政区域为东莞市的行政区域。,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-009,1985,四川省 / 1985-07—1985-12,jurisdiction_transfer,南充地区、广元市,CNUR-000242、CNUR-000246,苍溪县,苍溪县,广元市,将南充地区的苍溪县划归广元市管辖。,县,county_level,四川省：将南充地区的苍溪县划归广元市管辖。,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-010,1985,甘肃省 / 1985-07—1985-12,merge,天水市,CNUR-000303,升为地级市、天水县、秦城区、北道区,升为地级市,天水县,撤销天水地区，天水市升为地级市。撤销天水县，将原天水县的行政区域并入天水市。天水市设立秦城区、北道区,区、县、市,county_level,甘肃省：撤销天水地区，天水市升为地级市。撤销天水县，将原天水县的行政区域并入天水市。天水市设立秦城区、北道区,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-011,1985,甘肃省 / 1985-07—1985-12,jurisdiction_transfer,天水市,CNUR-000303,清水县、张家川回族自治县、五县,清水县、张家川回族自治县、五县,天水市,将原天水地区的秦安、武山、甘谷、清水县和张家川回族自治县五县划归天水市管辖,县、自治县,county_level,甘肃省：将原天水地区的秦安、武山、甘谷、清水县和张家川回族自治县五县划归天水市管辖,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-012,1985,甘肃省 / 1985-07—1985-12,jurisdiction_transfer,陇南地区,CNUR-000310,徽县、两当二县,徽县、两当二县,两当二县,将原天水地区的徽县、两当二县划归陇南地区管辖,县,county_level,甘肃省：将原天水地区的徽县、两当二县划归陇南地区管辖,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-013,1985,青海省 / 1985-07—1985-12,split,,,民和县、民和回族土族自治县、域为民和回族土族自治县,民和县,民和回族土族自治县,撤销民和县，设立民和回族土族自治县，以原民和县的行政区域为民和回族土族自治县的行政区域,县、自治县,county_level,青海省：撤销民和县，设立民和回族土族自治县，以原民和县的行政区域为民和回族土族自治县的行政区域,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-01-26-014,1985,青海省 / 1985-07—1985-12,split,,,大通县、大通回族土族自治县、域为大通回族土族自治县、使读者及时了解全国县,大通县,大通回族土族自治县,撤销大通县，设立大通回族土族自治县，以原大通县的行政区域为大通回族土族自治县的行政区域。注：为使读者及时了解全国县级以上行政区划变更情况和适应党、政、军机关、人民团体及各单位工作需要，民政部每年编一本《中华人民共和国行政区划简册》，由测绘出版社出版，新华书店公开发行。1986年新版本预计6月出书，读者需要可向新华书店购买,县、自治县,county_level,青海省：撤销大通县，设立大通回族土族自治县，以原大通县的行政区域为大通回族土族自治县的行政区域。注：为使读者及时了解全国县级以上行政区划变更情况和适应党、政、军机关、人民团体及各单位工作需要，民政部每年编一本《中华人民共和国行政区划简册》，由测绘出版社出版，新华书店公开发行。1986年新版本预计6月出书，读者需要可向新华书店购买,一九八五年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/01/26/4/,SRC-RMRB-1986-01-26,people_daily_summary,人民日报 1986-01-26 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-001,1986,河北省 / 1986-01—1986-06,split,,,定县、定州市、域为定州市,定县,定州市,撤销定县，设立定州市（县级），以原定县的行政区域为定州市的行政区域,县、市,county_level,河北省：撤销定县，设立定州市（县级），以原定县的行政区域为定州市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-002,1986,河北省 / 1986-01—1986-06,split,,,束鹿县、辛集市、域为辛集市,束鹿县,辛集市,撤销束鹿县，设立辛集市（县级），以原束鹿县的行政区域为辛集市的行政区域,县、市,county_level,河北省：撤销束鹿县，设立辛集市（县级），以原束鹿县的行政区域为辛集市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-003,1986,河北省 / 1986-01—1986-06,split,,,南宫县、南宫市、域为南宫市,南宫县,南宫市,撤销南宫县，设立南宫市（县级），以原南宫县的行政区域为南宫市的行政区域,县、市,county_level,河北省：撤销南宫县，设立南宫市（县级），以原南宫县的行政区域为南宫市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-004,1986,河北省 / 1986-01—1986-06,split,,,任丘县、任丘市、域为任丘市,任丘县,任丘市,撤销任丘县，设立任丘市（县级），以原任丘县的行政区域为任丘市的行政区域,县、市,county_level,河北省：撤销任丘县，设立任丘市（县级），以原任丘县的行政区域为任丘市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-005,1986,河北省 / 1986-01—1986-06,jurisdiction_transfer,石家庄地区、石家庄市,CNUR-000003、CNUR-000350,栾城两县,栾城两县,石家庄市,将石家庄地区的正定、栾城两县划归石家庄市领导,县,county_level,河北省：将石家庄地区的正定、栾城两县划归石家庄市领导,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-006,1986,河北省 / 1986-01—1986-06,jurisdiction_transfer,邯郸地区、邯郸市,CNUR-000006、CNUR-000353,武安县,武安县,邯郸市,将邯郸地区的武安县划归邯郸市领导,县,county_level,河北省：将邯郸地区的武安县划归邯郸市领导,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-007,1986,河北省 / 1986-01—1986-06,jurisdiction_transfer,保定地区、保定市,CNUR-000008、CNUR-000356,清苑县,清苑县,保定市,将保定地区的清苑县划归保定市领导,县,county_level,河北省：将保定地区的清苑县划归保定市领导,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-008,1986,河北省 / 1986-01—1986-06,jurisdiction_transfer,沧州地区、沧州市,CNUR-000011、CNUR-000352,青县,青县,沧州市,将沧州地区的青县划归沧州市领导,县,county_level,河北省：将沧州地区的青县划归沧州市领导,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-009,1986,河北省 / 1986-01—1986-06,jurisdiction_transfer,邢台地区、邢台市,CNUR-000007、CNUR-000354,邢台县,邢台县,邢台市,将邢台地区的邢台县划归邢台市领导,县,county_level,河北省：将邢台地区的邢台县划归邢台市领导,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-010,1986,河北省 / 1986-01—1986-06,abolish,邯郸市,CNUR-000006,郊区,郊区,,撤销邯郸市郊区,区,county_level,河北省：撤销邯郸市郊区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-011,1986,江苏省 / 1986-01—1986-06,split,,,仪征县、仪征市、域为仪征市,仪征县,仪征市,撤销仪征县，设立仪征市（县级），以原仪征县的行政区域为仪征市的行政区域,县、市,county_level,江苏省：撤销仪征县，设立仪征市（县级），以原仪征县的行政区域为仪征市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-012,1986,江苏省 / 1986-01—1986-06,split,连云港市,CNUR-000080,新海区、海州两区,,海州两区,将连云港市新海区划分为新浦、海州两区,区,county_level,江苏省：将连云港市新海区划分为新浦、海州两区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-013,1986,浙江省 / 1986-01—1986-06,split,丽水市,CNUR-000097,丽水县、域为丽水市,丽水县,丽水市,撤销丽水县，设立丽水市（县级），以原丽水县的行政区域为丽水市的行政区域,县、市,county_level,浙江省：撤销丽水县，设立丽水市（县级），以原丽水县的行政区域为丽水市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-014,1986,浙江省 / 1986-01—1986-06,split,,,临海县、临海市、域为临海市,临海县,临海市,撤销临海县，设立临海市（县级），以原临海县的行政区域为临海市的行政区域,县、市,county_level,浙江省：撤销临海县，设立临海市（县级），以原临海县的行政区域为临海市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-015,1986,安徽省 / 1986-01—1986-06,split,亳州市,CNUR-000112,亳县、域为亳州市,亳县,亳州市,撤销亳县，设立亳州市（县级），以原亳县的行政区域为亳州市的行政区域。,县、市,county_level,安徽省：撤销亳县，设立亳州市（县级），以原亳县的行政区域为亳州市的行政区域。,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-016,1986,山东省 / 1986-01—1986-06,split,,,益都县、青州市、域为青州市,益都县,青州市,撤销益都县，设立青州市（县级），以原益都县的行政区域为青州市的行政区域,县、市,county_level,山东省：撤销益都县，设立青州市（县级），以原益都县的行政区域为青州市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-017,1986,山东省 / 1986-01—1986-06,split,,,曲阜县、曲阜市、域为曲阜市,曲阜县,曲阜市,撤销曲阜县，设立曲阜市（县级），以原曲阜县的行政区域为曲阜市的行政区域,县、市,county_level,山东省：撤销曲阜县，设立曲阜市（县级），以原曲阜县的行政区域为曲阜市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-018,1986,河南省 / 1986-01—1986-06,jurisdiction_transfer,新乡市、焦作市,CNUR-000158、CNUR-000159,辉县、封丘五县、温县、孟县、济源五县,辉县、封丘五县,新乡市,撤销新乡地区，将辉县、获嘉、原阳、延津、封丘五县划归新乡市管辖；将武陟、沁阳、温县、孟县、济源五县划归焦作市管辖,县,county_level,河南省：撤销新乡地区，将辉县、获嘉、原阳、延津、封丘五县划归新乡市管辖；将武陟、沁阳、温县、孟县、济源五县划归焦作市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-019,1986,河南省 / 1986-01—1986-06,jurisdiction_transfer,平顶山市、漯河市、许昌市,CNUR-000155、CNUR-000161、CNUR-000162,漯河两市、升为地级市、禹县、鄢陵四县、郾城三县、郏县、襄城两县,禹县、鄢陵四县,许昌市,撤销许昌地区，许昌、漯河两市升为地级市。将禹县、长葛、许昌、鄢陵四县划归许昌市管辖；将舞阳、临颍、郾城三县划归漯河市管辖；将郏县、襄城两县划归平顶山市管辖,县、市,county_level,河南省：撤销许昌地区，许昌、漯河两市升为地级市。将禹县、长葛、许昌、鄢陵四县划归许昌市管辖；将舞阳、临颍、郾城三县划归漯河市管辖；将郏县、襄城两县划归平顶山市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-020,1986,河南省 / 1986-01—1986-06,jurisdiction_transfer,三门峡市、平顶山市、洛阳市,CNUR-000154、CNUR-000155、CNUR-000163,升为地级市、陕县、卢氏四县、义马市、嵩县、伊川六县、临汝县,陕县、卢氏四县,三门峡市,撤销洛阳地区，三门峡市升为地级市，将渑池、陕县、灵宝、卢氏四县划归三门峡市管辖，义马市（县级）由三门峡市代管；将栾川、嵩县、汝阳、宜阳、洛宁、伊川六县划归洛阳市管辖；将临汝县划归平顶山市管辖,县、市,county_level,河南省：撤销洛阳地区，三门峡市升为地级市，将渑池、陕县、灵宝、卢氏四县划归三门峡市管辖，义马市（县级）由三门峡市代管；将栾川、嵩县、汝阳、宜阳、洛宁、伊川六县划归洛阳市管辖；将临汝县划归平顶山市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-021,1986,河南省 / 1986-01—1986-06,jurisdiction_transfer,安阳市、鹤壁市,CNUR-000156、CNUR-000157,浚县、淇县,安阳市、浚县、淇县,鹤壁市,将安阳市的浚县、淇县划归鹤壁市管辖,县,county_level,河南省：将安阳市的浚县、淇县划归鹤壁市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-022,1986,河南省 / 1986-01—1986-06,jurisdiction_transfer,安阳市、新乡市、濮阳市,CNUR-000156、CNUR-000158、CNUR-000160,滑县、内黄两县、长垣县,濮阳市、滑县、内黄两县,安阳市,将濮阳市的滑县、内黄两县划归安阳市管辖；将长垣县划归新乡市管辖,县,county_level,河南省：将濮阳市的滑县、内黄两县划归安阳市管辖；将长垣县划归新乡市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-023,1986,河南省 / 1986-01—1986-06,split,许昌市,CNUR-000161,魏都区,,,许昌市设立魏都区,区,county_level,河南省：许昌市设立魏都区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-024,1986,河南省 / 1986-01—1986-06,split,漯河市,CNUR-000162,源汇区,,,漯河市设立源汇区,区,county_level,河南省：漯河市设立源汇区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-025,1986,河南省 / 1986-01—1986-06,split,三门峡市,CNUR-000163,湖滨区,,,三门峡市设立湖滨区,区,county_level,河南省：三门峡市设立湖滨区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
